,SOL,BTC,ETH,USDC
2022-12-25,125.17898083219701,107.51145790561128,148.02915605163972,151.25839757416168
2022-12-26,124.5813985940101,110.98912152191328,149.51233403752016,153.51177798029136
2022-12-27,126.25796838477605,113.6161759976422,150.08353561938569,149.56090077444048
2022-12-28,127.29249575397623,112.15880564319514,148.52681911482173,151.34475557113004
2022-12-29,130.47043710538077,112.22895329714105,149.47392417862412,156.52745061675114
2022-12-30,131.12475464404952,118.09108254210672,151.19439788132806,151.04660199024298
2022-12-31,133.12661429958797,119.01492888443128,155.12470458229083,153.11044642329156
2023-01-01,132.78459609490233,116.12453651970189,154.50723610246084,150.5365971838537
2023-01-02,131.26946157800253,117.51472931538282,159.69838414012904,151.75495468538844
2023-01-03,128.1560569570459,118.58317950542163,163.55232611352727,149.93455413606728
2023-01-04,127.83818593553018,118.64173159796636,161.0175976814063,151.9085338029648
2023-01-05,127.55451773451169,119.66094105641909,158.1917640323279,150.60984252968404
2023-01-06,129.42288875242107,118.79260192790373,163.6872315460679,149.43618163849843
2023-01-07,130.03036025547866,121.03205827733557,159.07660178950476,144.20349796566958
2023-01-08,126.08873352333782,124.11252774471173,157.35266273949412,151.6103643749955
2023-01-09,124.69104596787662,124.59545282502795,162.2372354175146,157.72357592274832
2023-01-10,129.8570049218164,127.63151066917744,165.5925043262447,159.62423002310504
2023-01-11,131.90448908477518,126.2500636586256,162.9158707842532,159.64538196579028
2023-01-12,131.4819076689074,125.13091226976847,165.21750530652272,162.7275123405064
2023-01-13,131.7406821716556,128.85363219119185,161.47800826212898,162.12978340197859
2023-01-14,129.87833707784827,124.0692024630756,161.24328161434892,161.76743141538074
2023-01-15,133.83559946332753,125.65930235571021,157.9726653798514,167.79842074290846
2023-01-16,137.13072211533134,127.14735404259592,157.28869397769813,164.6121326526374
2023-01-17,136.13732858017755,129.94141363766275,163.24863409146786,169.72578724699324
2023-01-18,134.83354295869464,127.05770848009135,163.74127356569673,163.75673713406806
2023-01-19,135.73198662475428,126.7080390941705,162.2478336135297,158.56662106162887
2023-01-20,137.15337227798713,125.38343112564176,158.4839537382126,149.48943610657986
2023-01-21,137.10532771213065,129.8527275320339,163.78130909907193,148.15271276093097
2023-01-22,135.48141913991108,131.09613039250314,160.54372787657755,149.07656907643374
2023-01-23,137.58430828955218,134.33927357660627,160.2542544461503,148.49912471250278
2023-01-24,135.19589261342665,132.14449130939195,159.5604211776501,149.6198936616806
2023-01-25,137.69318957237948,130.04820673029252,164.35581359689056,148.83850795326973
2023-01-26,137.6618855920666,128.13074559321646,156.41992515297997,151.49987561000708
2023-01-27,139.71812437440002,127.43543754934561,156.66078279749573,153.093470131219
2023-01-28,135.37974847181135,126.11252344836991,159.18071748321438,149.28361841840794
2023-01-29,136.2016604018782,122.71610686015558,160.69748681190006,149.20706135322834
2023-01-30,131.82922803207396,125.59929566324348,158.36868590476968,146.81899506387484
2023-01-31,132.38441152643975,128.50977636359096,155.18287231025062,147.029474334295
2023-02-01,133.54626080972682,130.31689525057843,155.76152303156883,145.97960202423238
2023-02-02,131.3625384728821,130.56747869729716,152.45271522800635,137.4796463255604
2023-02-03,132.5357630619642,132.95408205518194,145.27849645707835,134.7307938514739
2023-02-04,134.2034718632844,138.4517213017573,145.36796972810677,132.796051726284
2023-02-05,133.73940580990288,142.28649178218288,143.51899329732404,130.70002007554206
2023-02-06,132.47491705476077,139.60203341684485,143.89980750116428,134.97307022232263
2023-02-07,133.35741003633487,138.92537258279438,143.08875575419216,130.78029158050504
2023-02-08,135.73946617150435,138.73688642539486,142.60088057985683,139.15835841423453
2023-02-09,136.57766527071348,136.67861081202625,141.41342138275638,142.3825064783112
2023-02-10,136.9143849680777,132.77430981342974,144.04153024047903,140.50834238785285
2023-02-11,142.07139610292916,135.66891740520424,142.78167993931197,144.13631376751277
2023-02-12,142.29261692442785,138.00994881459505,144.19445559480025,141.72532646260655
2023-02-13,140.48962765257818,140.88044759866628,143.25783955072578,140.60952732331705
2023-02-14,137.83402926740146,142.10216020744969,149.19594839764207,137.6355432592742
2023-02-15,137.9283613792524,146.1441724717691,148.98814412934937,138.90831912656617
2023-02-16,135.02526308198384,147.4252930319674,148.46029622362565,141.674622726642
2023-02-17,138.25881041444842,155.09012166556425,150.21103853479693,142.62609905593752
2023-02-18,138.82396902251782,154.02568762349364,151.25796093557648,141.81198526007367
2023-02-19,139.31946224334544,158.1153700896791,148.24326100738233,145.0733164913078
2023-02-20,143.01732139368207,157.77362418687426,141.9818958673133,143.33875612452354
2023-02-21,146.75577857618848,157.73301937037112,139.17263573677337,141.9203476891143
2023-02-22,149.25244666143195,159.489324704316,138.53541406384943,140.90753479734022
2023-02-23,148.11287990587735,156.57893102073587,143.0388559468487,140.02736864967383
2023-02-24,151.7480395582874,161.3743676300341,145.92340869304516,138.84660099049063
2023-02-25,153.00369416058444,161.3285514899449,143.315168255584,139.775093986024
2023-02-26,149.4263460272211,165.19294910774224,142.01209716649964,140.36539120093764
2023-02-27,150.30284472680592,164.370602174667,143.70685192877474,139.0602635282863
2023-02-28,152.95207454396328,159.97868648396147,144.09882552965442,144.4806351324256
2023-03-01,149.92260993227742,157.84218721814472,145.60871564608675,145.028453057709
2023-03-02,151.003942046342,159.41804298721783,147.4862569458215,148.27621977706644
2023-03-03,152.27182748915814,158.68071013271577,149.49966175142242,153.9400212476019
2023-03-04,151.8983541956878,155.61966623253673,152.83972539557152,153.60017967311487
2023-03-05,145.32823530151447,158.28829973691052,151.2339050818965,153.35278114048316
2023-03-06,146.32222326050294,158.92303480511097,153.41001523838057,152.04779077519805
2023-03-07,147.8530633282946,158.1298604985676,155.7075157840528,153.94950566253462
2023-03-08,145.11648438789751,161.59601048136125,154.0695865554142,156.4682975355099
2023-03-09,146.21149655839668,167.56919265749858,153.41181424246065,155.40645110723355
2023-03-10,146.18395146491997,166.58663466723777,155.89690737461902,150.41383048657292
2023-03-11,143.13255906281435,163.0623180902968,158.89108704895995,155.58991144970227
2023-03-12,142.86218389579932,162.5443613233676,159.14547855331344,159.23656027635496
2023-03-13,140.24108245271688,163.3517808767908,162.28127351853973,160.86425782832535
2023-03-14,140.80087329170632,166.65490447217803,153.54005019075626,163.07734888342057
2023-03-15,138.98714491870044,160.58655644208767,155.14055965656866,167.5902162295219
2023-03-16,138.63287081525579,163.67905059850878,160.17418279382946,172.0310702247573
2023-03-17,143.20765720425777,166.1412008718625,160.44786805971276,166.5537185771194
2023-03-18,142.5315380866798,163.37246907249806,167.44642024737038,166.00114059872354
2023-03-19,142.91125580651044,165.2070941171347,167.62593100260176,171.66194894853444
2023-03-20,141.16016601341988,165.8831461794236,165.17030972540866,167.16432859968245
2023-03-21,139.46124951794118,165.79344720028348,163.78518415956728,164.88279970122343
2023-03-22,135.56660595379327,165.55103870237025,158.88892312501278,167.42217936561872
2023-03-23,135.817240825004,160.75816561613837,157.93810296417917,164.93711050853614
2023-03-24,136.7113923001051,165.1000843453019,152.04646693304193,165.34953931319185
2023-03-25,136.30089502986868,167.34987042709804,152.72519210814008,162.89585356944124
2023-03-26,135.45840846899142,164.71904392132979,156.04240508560574,162.99786432418287
2023-03-27,140.63614544044867,164.55214790501338,153.86278365287032,158.09581963319434
2023-03-28,135.59254039434927,159.37159889469262,154.71557321185082,159.73598478743006
2023-03-29,131.3317056196989,162.25634695819798,153.25177497634272,160.23689451097601
2023-03-30,135.5926856597038,165.19915565160622,152.45936936279568,157.4129043976208
2023-03-31,129.78439561063266,162.85612506027857,151.8460855753665,154.33649104788557
2023-04-01,129.46965036687962,163.13901228253567,151.19358477936632,152.3609759961679
2023-04-02,129.93225752519842,164.61359530615726,147.92659658914823,156.69086888022184
2023-04-03,129.70204840484573,164.70857610928084,150.05145689421985,157.45306381888915
2023-04-04,132.20046429109163,165.68735407284188,148.24352477917333,158.6229511841535
2023-04-05,129.20288167135624,166.08023095183722,148.17465086529887,157.99443357255552
2023-04-06,128.89657391007503,159.86268851617274,146.57814336295974,158.31941201058785
2023-04-07,129.33445204977886,156.60892283488278,150.3179610987101,155.60843003963635
2023-04-08,131.86800325650557,157.97829359652692,148.40523325848935,161.16461854226893
2023-04-09,128.74632674481393,160.91401741322693,151.4047473512108,159.0352464623259
2023-04-10,132.35757186022084,160.14148043262372,152.30922002074146,159.89506046738853
2023-04-11,132.02850779658,162.77038947292678,154.7567948271969,154.33540696768037
2023-04-12,135.49911541666395,157.3908541830576,157.98361700806038,157.84408396557114
2023-04-13,132.5697155148786,156.12916412005868,154.52154927405985,157.19717251934702
2023-04-14,131.77950910951492,158.59494489689493,158.60187233346974,161.61656292959506
2023-04-15,130.32422047974578,157.96303325511957,153.29366372305816,159.0440472358818
2023-04-16,132.86515606308245,163.09867312742156,149.53996523814484,157.1912977729633
2023-04-17,132.82156099390883,164.04517112735343,147.14851158667722,158.55591015080327
2023-04-18,131.58940367134173,164.03056365659077,148.78563956893439,158.60798710953554
2023-04-19,130.4672463699764,163.70378261091722,148.5524539088568,157.46597461379883
2023-04-20,129.81805162589905,168.97061514487666,150.248683608376,156.56690588356844
2023-04-21,131.6535604935377,167.87629557727718,153.8039419952166,157.75569395107468
2023-04-22,131.39735701950147,169.41309201583817,149.00256389212737,154.23216541027764
2023-04-23,128.28606468449883,169.931303267566,154.19534794300273,161.14577690791089
2023-04-24,129.94878319486463,171.66747261545294,148.67189253292898,159.42901424197834
2023-04-25,127.92734215188037,169.57021934855317,148.2016617169013,157.95560133612315
2023-04-26,122.88879633904885,172.14059951608053,145.05165606904757,158.74300010215953
2023-04-27,128.01100455418177,169.00975934035307,137.7402184901573,157.86672533771733
2023-04-28,130.85530573208808,175.66315793107347,134.38059793816814,159.46654427978763
2023-04-29,129.66370995158866,175.3260661127664,141.51444286027507,154.70496790015892
2023-04-30,130.34765921100393,177.00110740505767,144.6158346856291,155.03907850598836
2023-05-01,131.17680207770707,175.65006302359348,145.42315819745727,154.0059220388197
2023-05-02,132.83375369357685,174.38675145979346,146.54902543387195,153.94659029116738
2023-05-03,135.8518700774688,174.24238112004505,141.3816116333921,157.86274985422622
2023-05-04,133.4181319142492,171.99895352542296,139.72557688092877,162.23377394204397
2023-05-05,127.74606226050263,182.82714260043704,142.70468493362068,162.99055852743035
2023-05-06,127.6313616245456,183.9078487402399,144.22055810968175,165.12643761362787
2023-05-07,129.07513898728448,184.2741221175547,143.68019707903957,164.6598785324342
2023-05-08,128.59779774755603,188.48946672764447,145.41458005515346,155.00952979970126
2023-05-09,130.3104652151583,189.26127905089228,145.3892524519258,153.83605045102487
2023-05-10,133.26620033811443,192.88573270982124,143.17096817518296,155.11920398468098
2023-05-11,130.7030735572769,187.60213664486136,141.40504813248583,157.8257036046299
2023-05-12,133.22074163028984,189.5647754940219,143.48397323491037,159.48659277233781
2023-05-13,131.53821270146022,191.24023445335916,145.8095888074521,161.92447717388592
2023-05-14,134.69227114281335,193.98760637630878,146.86364109778867,165.4225324260586
2023-05-15,134.64776542420543,190.6049488432719,146.41404166465736,162.9911432942488
2023-05-16,132.8564700575249,190.09215035626798,144.12289640640645,162.01984148677738
2023-05-17,127.85146214552367,190.9410779761789,144.15519571770272,159.40455404534842
2023-05-18,129.56274289039652,194.55967924690793,139.54926461932558,157.0047988924238
2023-05-19,127.59561158874244,190.94124626525902,141.8922265564856,156.42756717343988
2023-05-20,126.94611205203366,183.3270349704346,143.72382258380736,152.58176917075076
2023-05-21,127.1236655623913,184.38071420952974,147.66374844083305,148.61824288409767
2023-05-22,119.47206122634093,185.09555655974734,153.01068579395175,152.33056713270489
2023-05-23,119.99692448855359,183.3125822029698,155.51125557173592,149.39501635151402
2023-05-24,121.16415321903078,185.202425521478,158.83984930054515,157.67048448753914
2023-05-25,122.13932101713144,183.3542400469176,158.79037287251444,152.12339748405466
2023-05-26,120.4667130786768,181.89003748683143,157.15772710456508,152.61735697869184
2023-05-27,118.5093219008031,186.00450169639953,157.18980948702415,152.61949264146298
2023-05-28,117.75585215500722,186.6190259131211,159.81518822954516,150.0031970684737
2023-05-29,116.22946196567186,185.52272860560848,155.54533896784017,147.5753717442534
2023-05-30,115.14568993988664,188.80421448471057,156.39325185402276,148.17626888132227
2023-05-31,117.12826373632011,188.32324787558537,157.64585185669503,147.90000385076
2023-06-01,117.77331801399076,186.16597246257987,149.98799285828213,147.53238607944152
2023-06-02,121.14810805132777,189.65180147843492,152.91395107733905,151.20927885454088
2023-06-03,121.38715166112537,190.43815742611986,151.05558203312904,150.28365773780487
2023-06-04,122.9063632103739,195.06155573697328,150.66451038282875,148.96059268142918
2023-06-05,122.93224227307576,197.44601452343431,146.34388970617235,142.14957528630282
2023-06-06,121.60325413429125,192.66500765881932,144.88589422331813,141.75786701024853
2023-06-07,120.52524515575034,198.30033403341093,145.8616855502067,142.6381106698446
2023-06-08,122.0491835762513,193.82337434693287,148.92218982308088,142.45050079822522
2023-06-09,123.71022565172636,189.70711930728206,144.3241911032071,144.80916672605198
2023-06-10,124.66628184507638,186.3225486942671,141.8427875266819,148.0975940261095
2023-06-11,121.72562393612371,192.48115343044176,139.31622497405158,150.01809970948065
2023-06-12,120.94994328096129,194.84169391051734,137.82801004444494,149.55966568111955
2023-06-13,121.07311670848182,190.97530421929275,139.89770255288855,148.05445662576568
2023-06-14,120.5437852472333,187.21557579381414,132.7563902526111,147.51841728524678
2023-06-15,126.38440990962417,190.1908217795554,132.73180276089298,146.77229618783164
2023-06-16,126.46647356372895,192.31000062644083,129.62372084746298,150.07268172343854
2023-06-17,128.30120190278643,195.110748573782,130.78638272694963,150.16157474831496
2023-06-18,130.05344024893375,197.45915669651322,129.88646592505393,148.46894815333215
2023-06-19,130.3443861691802,203.61601278425542,126.69357843905067,144.14100329106873
2023-06-20,130.79996806072788,203.86396700584578,127.15814266977183,144.87310466577884
2023-06-21,130.24223109879372,209.97932921705478,123.11221476839134,142.5015405629865
2023-06-22,129.99931693834583,203.12061139603577,122.70384070721686,147.26528203541275
2023-06-23,130.0796213859678,204.09843769869894,119.63584034314663,145.47936236000626
2023-06-24,129.12952924828656,202.84235428861393,122.72637815993237,147.13110903064162
2023-06-25,126.2849142989654,203.8829549514825,123.97382244983474,150.51556310240483
2023-06-26,130.3021401848115,199.78452347479373,121.9881151117866,146.75996542343228
2023-06-27,129.7183348431007,201.6879040916335,124.42137426807918,146.56638602444394
2023-06-28,128.91447674766317,202.34039670016793,122.36806599231203,152.7208220795876
2023-06-29,124.79524404104198,203.12847441991556,127.3450351930534,152.77213580102787
2023-06-30,124.34588373484348,201.71695324632225,126.91106449884066,156.99735010033842
2023-07-01,118.8700344303163,207.943688121586,123.3221283513767,156.19147538860076
2023-07-02,117.87332245680389,210.43299561065317,119.40511084815762,157.6664622956709
2023-07-03,122.66913914085731,204.7379464232746,119.88202958976922,155.6105478266105
2023-07-04,123.73853730778154,204.85729954509267,118.36795094345717,157.16003140654
2023-07-05,128.22863293322456,204.11611030007825,120.09554998939305,153.1264470392961
2023-07-06,125.8014280780716,206.08544816058387,123.68428371329291,154.24614850108986
2023-07-07,125.03892541746478,206.12374462959812,120.61590487152345,156.14188094679398
2023-07-08,127.27045276201268,204.30123833223615,119.50613687290242,157.00340386059685
2023-07-09,126.18427648184523,204.07187907865853,124.54863089089999,156.25912702420555
2023-07-10,125.30517548079776,201.46979199331514,126.4273024404845,155.72402022755549
2023-07-11,123.70284046550661,206.83414292255327,130.0421194689139,153.8851576016771
2023-07-12,119.10965515708658,211.04327436154097,128.2875136209384,156.3492455318191
2023-07-13,114.44030936109166,214.8530163156349,125.20560641616444,158.66560375448097
2023-07-14,114.49586570893855,210.7968516861029,124.21138296957974,160.87523952204944
2023-07-15,114.7612544237444,213.30285938380194,129.14615361337113,155.87445969086642
2023-07-16,118.49607355009424,213.7907083530263,126.85049278869407,151.75839623017535
2023-07-17,118.0715722900975,217.77427110033645,126.55226951175871,156.3753568828146
2023-07-18,114.66833469668443,217.76517271844563,123.40771531141847,157.54389326258013
2023-07-19,116.72522636534268,215.97618045950378,117.0047952099069,158.20226335330656
2023-07-20,117.76813953688705,217.76573643472443,119.9200450145129,154.8450414801099
2023-07-21,119.39384886923294,223.00303511518553,115.67826296078951,155.86594049327823
2023-07-22,118.21380822808187,222.68403965156116,116.50577084714229,154.37826691376193
2023-07-23,116.63989048396395,222.88068042529346,113.995663477159,151.05658653577052
2023-07-24,118.24805896849631,217.8043766368849,115.53759732233983,152.4843470862714
2023-07-25,114.19024266360485,214.89640657754916,118.31999546916643,149.52259624770087
2023-07-26,113.15247200399514,216.92529037046154,120.19747469843836,148.80028582097788
2023-07-27,111.82290738685698,223.13963533379848,124.40174116022669,151.743133032832
2023-07-28,112.03608242342371,219.5771408932699,122.36044690621057,153.359240207176
2023-07-29,112.99600359113435,225.77623655583267,123.97670627584996,148.77968699425224
2023-07-30,115.39592032765064,221.31462435735182,123.04943174508112,149.5539370990916
2023-07-31,120.02483724474804,235.124296422309,124.56718018449702,149.0358923746539
2023-08-01,121.33192128150252,239.34550843107405,123.79320038269157,154.41671808171893
2023-08-02,121.91448621062655,241.7760289872929,125.46669691025355,155.74960184130086
2023-08-03,123.98444910938944,238.839643706629,124.09082471069941,152.35378008668187
2023-08-04,125.09907235843826,242.60822997474872,125.2517511254609,157.48655588164007
2023-08-05,125.11009103762167,245.9015962082173,122.54205254685301,156.2987932143064
2023-08-06,126.87548889921234,250.1266878149691,121.84609469440835,156.10623543973995
2023-08-07,123.04924452304404,248.39066252351242,124.04025813847801,157.93331848023695
2023-08-08,124.30598514743951,248.68760703871948,124.08258851049594,155.87917096753912
2023-08-09,126.06821744891509,250.83115964349201,125.32842447329602,154.2703892982314
2023-08-10,120.66406902311668,256.3853276153244,124.153251279384,151.63922831617083
2023-08-11,122.36176158278663,254.42647889854717,126.8099728942139,153.54080228304
2023-08-12,124.05908886611847,247.52665815568463,129.90906656751585,154.37376276674692
2023-08-13,123.16765697521228,248.2860128501016,125.32006715862624,155.66634296276987
2023-08-14,120.65658497021079,241.61868781321365,121.5294880629304,159.1616388351998
2023-08-15,119.1622208446101,249.0785570854321,120.2514804103807,153.75855335079058
2023-08-16,116.52510265094769,255.28465629966396,119.90059097265949,152.10322783088054
2023-08-17,116.92133047534826,257.89766189771666,122.6041066584311,156.54007664399188
2023-08-18,116.10342216686385,251.1095494739875,121.61477694548472,157.38627126830914
2023-08-19,113.88872866175895,246.3527766835241,122.47529363149883,157.26460427852064
2023-08-20,113.98621056971831,242.66489860276357,121.93542078771998,154.38907400548737
2023-08-21,116.03841468261824,247.73780507927046,117.45749399517386,151.54982540062548
2023-08-22,112.58852471981851,244.5666425851072,117.28497719726047,147.1862657669423
2023-08-23,110.53522569759713,239.70486623785342,117.79462107274577,147.41983370050468
2023-08-24,108.96178427568535,240.60050368118567,116.53026052872085,146.64837064348163
2023-08-25,112.63042314571653,247.09893586643733,113.52475577847838,149.11127846065148
2023-08-26,114.48070797577297,241.47366291870526,115.40649137051706,153.72756060714238
2023-08-27,111.93340963430036,237.09090231271782,117.77846745461879,154.5930323562539
2023-08-28,113.1903687126269,238.75333258586787,118.72233448426346,150.52268398969187
2023-08-29,115.58393233380433,244.38595342140928,118.20140285826355,150.42190318293643
2023-08-30,112.06762060084748,246.94836338911182,119.57740298135764,150.26488974081468
2023-08-31,114.61010624007275,245.3477565530684,120.95160066847875,147.2305477302386
2023-09-01,114.57904197104318,244.54127758394026,121.52081806489525,146.17188079712048
2023-09-02,114.30067769828727,248.63023845243512,120.48360328029466,141.50438724406877
2023-09-03,118.32311035264082,255.54938964004373,117.39377068313013,143.48462172869105
2023-09-04,117.15650418910056,256.94717945908786,118.10805103588385,142.84064036186393
2023-09-05,115.34347058026746,253.44991738111221,115.96747981584457,140.4928481521192
2023-09-06,115.2115677319447,249.87242116249195,117.57259049508542,144.6998956870783
2023-09-07,113.89803317936631,251.11880729044387,118.77109047018722,146.0948092535374
2023-09-08,114.09383589850725,254.89906151378347,119.940389368041,142.50770710518455
2023-09-09,116.09996165329942,259.4734333602676,118.13340079522672,142.64433732544902
2023-09-10,117.70987104286914,258.4391005386195,120.6921183906102,149.4167267032508
2023-09-11,115.8830467262185,251.3524698578717,121.44962701248858,151.60288020114638
2023-09-12,115.37115335980843,258.70835349330383,118.22245343602822,153.7341699571187
2023-09-13,113.99625035715093,267.6564437069556,122.95729899792522,151.40769050780955
2023-09-14,112.7661005502105,272.31145973334884,122.02987967657619,151.30045989330574
2023-09-15,112.84591283399448,261.91094203779335,122.02051328269401,149.24359739694248
2023-09-16,111.75554411590171,269.52538458588936,118.97852506168658,151.7007594662643
2023-09-17,111.15438214337694,268.0712403226935,120.88306641554773,152.76282041102925
2023-09-18,112.44513572278396,273.315703826967,120.1062515630633,150.92283276865862
2023-09-19,110.02722678515968,268.85841376878466,127.21436635196306,154.7100286994944
2023-09-20,107.07613291662898,261.80110648101873,128.46581493939414,156.43431775540566
2023-09-21,108.27299531333693,260.5185125251929,128.16917642740418,157.49143681231345
2023-09-22,108.48064777375654,249.00723958860203,127.60574567480676,154.84115064681782
2023-09-23,108.88248486772238,263.9240631104257,128.56912226283507,153.90117292956978
2023-09-24,110.91162212649756,266.52470689117666,129.67505968538455,155.79985352593363
2023-09-25,115.49569610590393,260.5498176575177,130.92936005391041,152.9444126094326
2023-09-26,116.80198164082374,255.8146555600067,129.8626345296601,152.0723544199528
2023-09-27,119.1048885679061,260.56490063561245,126.65316424887199,152.26984808279107
2023-09-28,117.43842095502106,254.05856947574858,126.1287769590777,151.36084950572118
2023-09-29,123.16170368445076,256.3093242670759,122.67885850471845,149.6814282146211
2023-09-30,125.70224216078611,267.06633324962434,118.81206182936168,144.0835691622019
2023-10-01,130.43107296019792,269.20080311092454,116.77255124681396,145.65301121416329
2023-10-02,123.58149106174221,269.2728170532839,117.56151605117553,148.37459639638652
2023-10-03,121.10023188863902,269.7881360834222,115.40914191377263,149.1621205491532
2023-10-04,118.9559189898407,267.6400784160166,113.13369973781009,151.1344502251995
2023-10-05,121.02206700343365,266.4377290768715,113.24284659456534,146.78603577421282
2023-10-06,120.32092166934551,266.2234885396114,119.20121656315632,143.55096834886706
2023-10-07,123.86840895075879,271.58447764238707,119.89410082301164,148.62871201182412
2023-10-08,124.81502488962259,273.75258647541966,119.79070258460285,152.29558709525904
2023-10-09,127.57710458877673,270.3817214776945,116.65398975864471,151.70778510585527
2023-10-10,125.56128793759022,270.09228014517726,119.56436246640445,150.35060223850724
2023-10-11,125.47886101695127,270.45972845609947,121.61711728945141,143.6242490683977
2023-10-12,123.98139554983871,271.6566950026128,124.56044357691667,142.23999152545164
2023-10-13,119.35303936259072,275.0780016069424,123.00253524594787,138.88407601361422
2023-10-14,117.88655957297736,274.1178398746682,121.53943321470383,132.78549275027305
2023-10-15,120.02517783809672,281.16198329115224,123.14745337243316,129.79068680197742
2023-10-16,119.5655017297659,281.1815447693388,124.64688294647263,131.55153236030358
2023-10-17,117.83377765795589,281.6988938226244,125.81178386441778,135.4081558132305
2023-10-18,119.51763775293311,286.2007615213295,126.0478737730933,139.25499087843139
2023-10-19,120.52101890872603,281.3291213610641,129.6109193648737,141.22657215363606
2023-10-20,119.47720077555131,278.6874804809915,130.40563013008332,142.5630974862533
2023-10-21,119.97253476835208,280.4783745741613,134.86539150862765,145.64686032320634
2023-10-22,120.4539499773283,285.8148154823386,132.1073297771042,146.83512620451955
2023-10-23,124.83680269821204,284.62556349827,129.89417814429274,144.9495021446979
2023-10-24,122.14124396882839,280.21522260471323,128.95762008067845,140.90376725190782
2023-10-25,122.20382507236866,285.32790163130966,126.64217007258911,145.2134045726859
2023-10-26,123.47668077807867,291.26603513079755,125.00130659763227,147.72421760391225
2023-10-27,120.80480864123679,296.5102655348987,125.45590969893313,149.3883345196463
2023-10-28,117.98861997552143,291.26161965589137,126.97951706924995,146.58476960862853
2023-10-29,119.10527912289162,283.35597654377426,129.1589280109639,143.00070363989818
2023-10-30,120.4447369434537,286.95817302226817,127.38487377383383,144.69390795323073
2023-10-31,121.09620388876576,283.9230631648527,124.84085852608746,139.04324711127103
2023-11-01,121.96724899789393,275.09417585560635,125.10388373206737,138.33844185249833
2023-11-02,123.64830596763335,273.4873755357163,124.30460055763473,140.39102659824349
2023-11-03,124.50162278276899,275.27136627062146,125.49610388386212,136.10749386770934
2023-11-04,126.41095148256574,278.6983229784004,122.96940767422278,135.4702917350061
2023-11-05,126.33685624027808,278.0043820778211,123.81509280245899,139.37553930364243
2023-11-06,129.0954637627165,270.7639292338256,125.38028889260686,143.10783037367972
2023-11-07,130.11998736278392,276.72604495248316,130.45134594662574,146.06646898127835
2023-11-08,130.79481198654318,282.5654541626517,130.85545247259066,146.1655109376854
2023-11-09,129.90170777114903,291.45729936913125,128.7397064951176,150.67433026831287
2023-11-10,131.2263521792513,283.35883085503866,129.71207567787368,144.37606338264428
2023-11-11,132.89426015583942,288.4322657823263,128.2013036820537,144.76168519496207
2023-11-12,138.11476513559617,285.5724788790385,125.51187728000062,149.08039935264478
2023-11-13,143.5636334661891,285.6507010182286,128.07599214292523,153.10997073670129
2023-11-14,141.46047150859104,282.93527211681084,131.25451683086845,158.30044246892828
2023-11-15,143.08127144056127,278.0132489008266,136.496982656825,156.65104399618693
2023-11-16,142.15084889809378,279.9723406223695,140.76704621320093,159.35789877047753
2023-11-17,143.35874872897296,282.62249457370723,140.91770824988131,161.1686491553205
2023-11-18,136.13472912725837,281.00246027279246,141.62602247190927,157.49073518483746
2023-11-19,137.21379647760023,279.90952244180545,146.62676849037405,162.4769539915612
2023-11-20,135.9629402257135,279.1210861100768,146.43923999241437,161.0417642638027
2023-11-21,136.5204562186774,274.94386003438484,143.15719883297245,163.0796228991309
2023-11-22,138.26663363074343,270.5760152134436,145.7493617812963,161.0522896656353
2023-11-23,138.99437306178632,275.06943869722403,145.68053145658456,162.54924142566782
2023-11-24,137.58655564474518,274.0436135284369,145.10987333695593,160.15463639605406
2023-11-25,137.12763799127248,265.6106431592049,143.7134701508881,159.27418470215795
2023-11-26,136.45247703165313,264.38087944945596,143.56468589505843,160.83329267720882
2023-11-27,138.86636794649658,260.99804558314946,140.1386557747853,157.51355065700537
2023-11-28,137.54101921770064,259.21322966928295,138.00855923256455,153.4619346101025
2023-11-29,136.31382095159975,260.20563591817137,139.67854413002885,151.78176259449904
2023-11-30,135.21513749216888,255.43503459019678,139.61865228792277,149.23659907635545
2023-12-01,136.7920916410272,246.36266421430153,138.64235581456913,150.16517110132884
2023-12-02,137.32239221942683,259.6811957126851,139.6400262751338,147.17972352895197
2023-12-03,137.08766912223675,250.50797651673085,139.44285525819745,144.75698027058795
2023-12-04,139.62486104033528,247.8047936679667,139.14510037534257,142.94590298846214
2023-12-05,144.50852357998974,246.26224467919675,144.27275607058672,145.3020853451727
2023-12-06,145.93068030539123,248.12759817905334,145.43789505273702,139.72924884940926
2023-12-07,145.14591357276637,252.37136404812608,145.32475256297792,135.83027226348554
2023-12-08,145.02281691839403,261.0231869933224,148.97790211414875,135.68899788846593
2023-12-09,147.81145856805637,259.16205502048314,143.93091340502457,133.20733841781825
2023-12-10,152.4612782288266,257.7937152285217,143.25909001851366,132.4351669238663
2023-12-11,158.29791245184396,266.2285137635699,149.64495058041427,132.0403903774956
2023-12-12,159.26550682310048,258.2062896294648,154.09519515466997,128.9829170990856
2023-12-13,159.98785732505544,252.5913226021685,152.31118322197267,126.84886266782016
2023-12-14,158.0748016869918,249.9182865340238,150.6714960810426,128.9883816189909
2023-12-15,154.61339730923532,251.07061690231208,154.37186493312834,127.69025192508803
2023-12-16,152.42432241487788,249.96327182858894,158.04506691658028,128.21150302141336
2023-12-17,150.83540770110767,252.43229230080314,154.59243919831326,129.98430786065413
2023-12-18,152.09822377958483,250.92876280007945,152.03057720497247,127.70521260270102
